Model_index Run_id Replica_id Frame_id GaussianEMRestraint_None_CCC ConnectivityRestraint_Score ExcludedVolumeSphere_Score GaussianEMRestraint_None Total_Score
494 10 3 8 0.65 1.25 3.12 458.30 462.67
495 10 3 9 0.65 1.60 5.86 459.59 467.05
496 10 3 10 0.65 0.94 3.25 462.91 467.10
497 10 3 11 0.65 3.15 4.22 457.66 465.03
498 10 3 12 0.65 0.80 2.02 464.71 467.53
499 10 3 13 0.65 0.00 3.71 464.51 468.22
500 10 3 15 0.65 0.91 7.20 462.56 470.66
501 10 3 16 0.65 0.06 5.84 455.68 461.58
502 10 3 17 0.65 1.34 5.04 463.31 469.69
503 10 3 18 0.65 0.36 5.58 466.19 472.13
504 10 3 23 0.65 0.74 2.21 462.48 465.43
505 10 3 24 0.65 1.16 4.54 465.21 470.92
506 10 3 26 0.65 1.05 4.52 461.58 467.14
507 10 3 27 0.65 0.62 9.37 464.83 474.81
508 10 3 28 0.65 0.86 4.42 464.08 469.37
509 10 3 29 0.65 0.38 4.50 464.99 469.87
510 10 3 30 0.65 2.19 6.63 459.54 468.36
511 10 3 31 0.65 2.17 4.29 457.39 463.85
512 10 3 32 0.65 1.84 7.12 456.99 465.95
513 10 3 33 0.65 1.98 5.10 467.95 475.02
514 10 3 34 0.65 2.99 4.11 465.63 472.72
515 10 3 35 0.65 0.05 3.82 465.91 469.77
516 10 3 36 0.65 0.93 3.54 460.72 465.19
517 10 3 37 0.65 0.21 8.09 460.57 468.87
518 10 3 39 0.65 0.94 5.94 466.37 473.24
519 10 3 40 0.65 1.59 6.16 462.19 469.94
520 10 3 41 0.65 2.41 6.57 463.82 472.80
521 10 3 42 0.65 0.08 6.19 465.75 472.01
522 10 3 43 0.65 0.13 3.07 465.65 468.86
523 10 3 44 0.65 0.06 7.05 458.10 465.22
524 10 3 47 0.65 0.00 5.83 460.90 466.73
525 10 3 48 0.65 1.23 4.06 467.88 473.17
526 10 3 49 0.65 1.79 5.62 463.94 471.34
527 10 3 52 0.66 0.53 5.87 453.12 459.52
528 10 3 54 0.65 3.53 2.86 463.04 469.44
529 10 3 55 0.65 3.69 5.82 466.11 475.62
530 10 3 58 0.65 2.44 8.33 465.43 476.20
531 10 3 59 0.65 3.18 8.38 460.45 472.01
532 10 3 60 0.65 0.73 7.76 463.17 471.66
533 10 3 61 0.65 0.01 4.54 464.32 468.87
534 10 3 62 0.65 0.86 5.98 463.05 469.89
535 10 3 65 0.65 3.60 1.43 462.20 467.23
536 10 3 66 0.65 2.58 10.01 463.57 476.16
537 10 3 67 0.65 4.02 6.04 467.73 477.79
538 10 3 68 0.65 0.61 4.86 466.28 471.75
539 10 3 70 0.65 1.94 3.76 463.74 469.44
540 10 3 71 0.65 2.22 3.45 464.07 469.74
541 10 3 72 0.65 2.62 6.91 463.22 472.75
542 10 3 73 0.65 1.40 6.37 457.85 465.62
543 10 4 0 0.65 0.23 7.00 462.18 469.40
544 10 4 1 0.65 0.72 5.30 456.88 462.90
545 10 4 3 0.65 2.63 3.85 464.22 470.69
546 10 4 5 0.66 0.00 3.31 452.62 455.93
547 10 4 6 0.65 3.17 7.47 467.55 478.19
548 10 4 7 0.65 1.41 2.27 467.38 471.06
549 10 4 10 0.65 0.25 5.65 462.60 468.49
550 10 4 11 0.65 1.49 3.81 458.95 464.25
551 10 4 13 0.65 1.26 6.01 454.28 461.55
552 10 4 15 0.65 2.39 4.75 465.55 472.68
553 10 4 17 0.65 0.64 4.54 458.60 463.78
554 10 4 26 0.65 3.21 9.24 457.86 470.31
555 10 4 27 0.65 1.37 6.81 466.54 474.72
556 10 4 28 0.65 0.95 8.48 457.04 466.47
557 10 4 31 0.65 1.31 5.63 466.29 473.23
558 10 4 33 0.65 1.89 5.70 465.28 472.87
559 10 4 34 0.65 0.02 6.36 463.16 469.54
560 10 4 36 0.65 3.17 7.10 457.77 468.04
561 10 4 39 0.65 0.24 4.61 466.74 471.58
562 10 4 40 0.65 2.31 4.71 460.67 467.70
563 10 4 42 0.65 1.06 1.70 454.98 457.74
564 10 4 43 0.65 3.04 5.45 463.49 471.98
565 10 4 44 0.65 0.15 5.69 465.34 471.18
566 10 4 48 0.65 0.00 3.93 466.23 470.15
567 10 4 50 0.65 2.03 3.09 459.64 464.77
568 10 4 51 0.65 1.23 9.35 464.54 475.12
569 10 4 52 0.65 1.63 7.04 460.99 469.66
570 10 4 53 0.65 2.36 3.53 466.20 472.08
571 10 4 54 0.66 3.52 2.57 452.87 458.96
572 10 4 55 0.65 0.57 6.45 467.12 474.14
573 10 4 56 0.65 0.76 4.48 466.99 472.23
574 10 4 57 0.65 0.09 8.28 466.19 474.55
575 10 4 58 0.65 0.15 5.20 468.10 473.45
576 10 4 59 0.65 2.12 4.19 461.82 468.12
577 10 4 60 0.65 0.53 3.17 460.46 464.17
578 10 4 61 0.65 0.10 3.70 462.22 466.01
579 10 4 62 0.65 0.26 5.37 462.67 468.30
580 10 4 64 0.65 0.22 5.39 460.43 466.03
581 10 4 65 0.65 1.90 7.19 459.57 468.67
582 10 4 67 0.65 0.53 7.62 456.31 464.46
583 10 4 68 0.65 0.33 5.32 464.36 470.00
584 10 4 69 0.65 0.00 10.89 458.78 469.67
585 10 4 70 0.65 0.61 2.53 459.62 462.75
586 10 4 72 0.65 3.06 9.91 462.94 475.92
587 10 4 73 0.65 0.16 4.09 467.45 471.71
588 10 4 74 0.65 3.96 4.33 456.00 464.30
589 10 4 75 0.65 1.23 9.68 461.78 472.69
590 10 4 76 0.65 0.02 6.38 456.65 463.05
591 10 4 77 0.65 2.76 5.28 466.08 474.12
592 10 4 78 0.65 1.13 3.11 462.25 466.49
593 10 4 79 0.65 1.84 3.62 465.12 470.59
594 10 4 80 0.65 2.06 3.40 465.63 471.08
595 10 4 81 0.65 4.23 5.40 465.39 475.01
596 10 4 83 0.65 0.22 8.28 467.47 475.97
597 10 4 84 0.65 2.50 4.40 464.12 471.02
598 10 4 85 0.65 1.80 7.99 456.93 466.72
599 10 4 86 0.65 1.04 4.26 457.88 463.19
600 10 4 87 0.65 2.27 15.05 465.58 482.90
601 10 4 89 0.65 0.53 3.55 461.37 465.45
602 10 4 90 0.65 4.85 6.02 460.96 471.83
603 10 4 91 0.65 1.26 3.82 461.97 467.05
604 10 4 92 0.65 5.53 2.07 459.52 467.11
605 10 4 94 0.65 3.59 4.23 463.91 471.74
606 10 4 95 0.66 1.45 5.74 453.66 460.85
607 10 4 97 0.65 1.68 3.94 464.70 470.32
608 10 4 98 0.66 1.26 3.78 453.04 458.07
609 10 4 99 0.65 0.69 4.33 454.58 459.60
610 10 4 100 0.65 0.01 8.82 455.41 464.24
611 10 4 101 0.65 1.31 8.80 464.54 474.65
612 10 4 102 0.65 2.95 3.95 460.71 467.60
613 10 4 105 0.65 1.20 7.35 455.40 463.96
614 10 4 106 0.65 1.02 8.48 455.38 464.87
615 10 4 107 0.65 0.00 3.90 453.73 457.64
616 10 4 108 0.65 0.01 8.27 460.14 468.42
617 10 4 109 0.65 2.73 1.65 464.18 468.57
618 10 4 111 0.66 0.05 3.92 452.73 456.70
619 10 4 112 0.65 2.18 8.72 459.24 470.14
620 10 4 113 0.65 1.71 7.67 461.14 470.52
621 10 4 114 0.65 0.77 8.36 467.14 476.28
622 10 4 117 0.65 1.12 5.21 457.12 463.45
623 10 4 119 0.65 0.23 4.18 466.35 470.77
624 10 4 120 0.65 0.04 4.47 462.69 467.21
625 10 4 121 0.65 2.09 7.30 464.26 473.66
626 10 4 122 0.65 2.81 8.61 461.08 472.50
627 10 4 123 0.65 0.85 8.51 454.50 463.87
628 10 4 124 0.65 1.74 3.21 462.06 467.01
629 10 4 125 0.65 0.03 4.36 464.25 468.64
630 10 4 126 0.65 1.27 3.86 463.13 468.26
631 10 4 127 0.65 0.49 5.35 465.78 471.61
632 10 4 128 0.65 0.54 6.06 466.86 473.46
633 10 4 129 0.65 0.00 6.25 458.60 464.85
634 10 4 130 0.65 1.15 6.87 463.02 471.05
635 10 4 131 0.65 1.20 10.55 459.79 471.54
636 10 4 132 0.65 4.08 6.49 463.47 474.04
637 10 4 133 0.65 4.06 5.94 465.54 475.55
638 10 4 134 0.65 1.11 7.03 463.15 471.29
639 10 4 135 0.65 4.78 1.93 458.14 464.86
640 10 4 137 0.65 0.76 4.92 464.68 470.36
641 10 4 140 0.65 0.76 11.36 466.74 478.86
642 10 4 141 0.65 0.31 3.45 466.66 470.42
643 10 4 142 0.65 0.81 8.47 466.76 476.05
644 10 4 144 0.65 1.62 5.49 466.14 473.25
645 10 4 146 0.65 3.15 5.38 460.50 469.03
646 10 4 147 0.65 1.44 6.22 460.23 467.90
647 10 4 148 0.65 1.08 6.91 460.92 468.91
648 10 4 149 0.65 0.21 5.79 467.32 473.31
649 10 4 151 0.65 0.60 5.48 456.10 462.18
650 10 4 152 0.65 0.00 6.12 465.04 471.16
651 10 4 153 0.65 0.73 7.37 459.70 467.80
652 10 4 154 0.65 3.56 4.28 462.02 469.86
653 10 4 155 0.65 0.07 11.25 459.15 470.47
654 10 4 156 0.66 0.68 5.88 451.48 458.04
655 10 4 157 0.65 0.41 6.98 466.02 473.41
656 10 4 158 0.65 0.99 1.84 463.30 466.13
657 10 4 159 0.65 2.16 7.72 460.83 470.71
658 10 4 160 0.65 0.25 5.16 463.29 468.70
659 10 4 161 0.65 3.02 9.64 460.71 473.36
660 10 4 162 0.65 6.01 4.23 467.82 478.07
661 10 4 164 0.65 0.65 6.41 466.85 473.91
662 10 4 165 0.65 1.42 3.91 455.80 461.13
663 10 4 167 0.65 1.13 5.08 464.42 470.62
664 10 4 169 0.65 2.34 11.44 463.90 477.68
665 10 4 170 0.65 1.97 4.69 464.40 471.06
666 10 4 172 0.65 0.00 6.90 467.43 474.33
667 10 4 173 0.65 0.16 6.64 467.58 474.37
668 10 4 174 0.65 1.60 5.40 462.53 469.53
669 10 4 176 0.65 0.64 6.70 459.78 467.13
670 10 4 177 0.65 0.98 2.31 462.18 465.47
671 10 4 178 0.65 0.14 5.82 455.56 461.52
672 10 4 183 0.65 0.20 4.14 462.36 466.71
673 10 4 185 0.65 2.34 6.57 466.94 475.85
674 10 4 186 0.65 2.32 3.98 459.81 466.11
675 10 4 187 0.66 0.04 4.73 452.80 457.57
676 10 4 188 0.65 2.92 3.14 463.43 469.49
677 10 6 9 0.65 2.71 9.01 465.43 477.14
678 10 6 16 0.65 4.00 4.89 465.78 474.68
679 10 6 21 0.65 0.36 6.20 462.13 468.69
680 10 6 23 0.65 1.56 4.27 467.23 473.05
681 10 6 31 0.65 5.25 5.17 466.82 477.25
682 10 6 32 0.65 2.11 5.50 464.88 472.48
683 10 6 34 0.65 1.16 6.56 462.20 469.92
684 10 6 43 0.65 2.98 6.86 466.22 476.06
685 10 6 46 0.65 1.00 7.00 463.50 471.50
686 10 9 5 0.65 1.36 7.66 462.43 471.45
687 10 9 10 0.65 1.46 5.97 465.22 472.64
688 10 9 13 0.65 4.48 9.12 460.16 473.76
689 10 9 14 0.65 0.08 4.89 467.81 472.78
690 10 9 17 0.65 1.66 9.09 466.99 477.73
691 10 9 24 0.65 1.20 5.11 464.97 471.27
692 10 9 36 0.65 0.00 6.34 467.51 473.85
693 10 9 37 0.65 0.12 10.72 466.55 477.39
694 10 9 38 0.65 0.10 13.39 466.83 480.31
695 10 9 39 0.65 0.39 6.17 465.27 471.83
696 10 9 46 0.65 0.00 5.46 462.85 468.31
697 10 9 52 0.65 0.42 6.29 463.03 469.74
698 10 9 63 0.65 1.16 11.43 462.93 475.52
699 10 14 0 0.65 0.00 4.69 464.32 469.01
700 10 14 5 0.65 0.61 9.41 465.98 476.01
701 10 14 15 0.65 0.02 7.80 465.17 472.99
702 11 3 11 0.65 0.58 4.17 467.02 471.76
703 11 3 16 0.65 0.41 3.94 466.37 470.72
704 11 3 41 0.65 1.46 8.20 467.27 476.93
705 11 3 42 0.65 0.44 4.55 464.56 469.55
706 11 3 78 0.65 1.98 9.08 467.08 478.13
707 11 3 81 0.65 0.97 8.40 468.24 477.62
708 11 3 82 0.65 0.00 8.19 468.37 476.56
709 11 3 92 0.65 0.08 5.67 465.07 470.81
710 11 3 93 0.65 0.05 8.61 467.14 475.80
711 11 3 98 0.65 0.90 5.56 459.28 465.75
712 11 3 105 0.65 2.28 9.39 465.10 476.77
713 11 3 106 0.65 0.03 5.77 467.79 473.60
714 11 3 129 0.65 0.00 10.73 468.17 478.90
715 11 3 130 0.65 1.11 5.63 467.38 474.11
716 11 3 131 0.65 1.66 5.61 466.55 473.82
717 11 3 132 0.65 1.50 12.58 467.83 481.91
718 11 3 142 0.65 1.34 6.44 467.67 475.45
719 11 3 146 0.65 1.66 6.27 466.72 474.66
720 11 3 148 0.65 2.28 6.51 463.83 472.62
721 11 3 149 0.65 2.97 8.27 465.96 477.19
722 11 3 150 0.65 2.98 4.22 468.28 475.48
723 11 3 153 0.65 0.43 9.39 465.45 475.27
724 11 3 155 0.65 2.24 4.83 466.85 473.93
725 11 3 167 0.65 0.40 6.39 467.29 474.09
726 11 3 169 0.65 2.54 5.29 466.23 474.07
727 11 3 180 0.65 1.07 7.75 463.10 471.92
728 11 3 181 0.65 0.80 4.85 467.26 472.91
729 11 3 191 0.65 1.56 2.38 465.20 469.15
730 11 3 196 0.65 2.68 9.26 465.62 477.56
731 11 3 197 0.65 0.76 6.55 468.08 475.39
732 11 3 204 0.65 1.22 3.37 467.59 472.19
733 11 3 212 0.65 1.99 7.92 467.42 477.33
734 11 3 214 0.65 0.65 8.07 460.90 469.61
735 11 4 24 0.65 0.87 4.85 467.54 473.26
736 11 4 79 0.65 1.72 10.10 466.45 478.27
737 11 4 81 0.65 3.12 4.28 466.05 473.45
738 11 10 1 0.65 0.60 7.99 468.37 476.96
739 11 10 6 0.65 1.62 5.58 465.38 472.59
740 11 10 25 0.65 1.84 4.24 468.45 474.53
741 11 10 31 0.65 0.02 3.92 465.76 469.71
742 11 10 37 0.65 3.11 7.37 468.05 478.53
743 11 10 42 0.65 0.25 7.13 466.58 473.96
744 11 10 43 0.65 0.71 6.79 464.89 472.40
745 12 0 5 0.65 0.34 7.55 468.55 476.44
746 12 0 6 0.65 0.73 8.11 468.21 477.05
747 12 0 12 0.65 0.31 8.99 462.08 471.38
748 12 0 13 0.65 3.78 9.56 467.86 481.20
749 12 2 2 0.65 0.36 8.67 461.53 470.56
750 12 2 4 0.65 4.62 4.56 461.90 471.09
751 12 2 5 0.65 1.75 6.36 464.75 472.86
752 12 2 6 0.65 2.04 5.94 466.23 474.21
753 12 2 7 0.65 0.01 8.11 464.50 472.61
754 12 2 8 0.65 0.03 6.79 466.37 473.19
755 12 2 9 0.65 3.90 3.89 463.96 471.75
756 12 2 10 0.65 2.71 4.18 457.87 464.77
757 12 2 12 0.65 7.77 2.88 466.22 476.86
758 12 2 14 0.65 1.75 3.49 460.24 465.48
759 12 2 16 0.65 5.74 9.39 465.68 480.81
760 12 2 17 0.65 0.84 4.77 459.83 465.45
761 12 2 18 0.65 0.49 3.27 461.34 465.09
762 12 2 19 0.65 0.21 3.33 459.44 462.98
763 12 2 23 0.65 1.45 11.71 464.04 477.20
764 12 2 24 0.65 5.06 5.68 464.52 475.27
765 12 2 26 0.65 3.11 5.02 461.25 469.38
766 12 2 27 0.65 0.39 3.18 467.44 471.01
767 12 2 29 0.65 0.33 4.69 456.09 461.10
768 12 2 30 0.65 1.15 9.58 461.37 472.10
769 12 2 31 0.65 2.73 10.90 466.23 479.86
770 12 2 33 0.65 0.00 5.77 457.86 463.63
771 12 2 35 0.65 0.54 0.99 462.36 463.89
772 12 2 36 0.65 2.94 4.26 466.85 474.04
773 12 2 39 0.65 1.84 6.04 464.41 472.29
774 12 2 40 0.65 2.33 7.74 462.44 472.51
775 12 2 41 0.65 1.98 5.47 461.52 468.97
776 12 2 42 0.65 0.17 4.80 467.31 472.28
777 12 2 43 0.65 0.00 4.24 467.22 471.46
778 12 2 44 0.65 0.00 6.77 462.55 469.33
779 12 2 47 0.65 0.28 7.60 467.47 475.35
780 12 2 49 0.65 3.10 5.92 467.95 476.96
781 12 2 51 0.65 0.08 6.81 457.24 464.14
782 12 2 53 0.65 6.36 8.26 463.75 478.37
783 12 2 54 0.65 2.30 6.30 466.55 475.14
784 12 2 55 0.65 2.43 5.77 459.43 467.63
785 12 2 56 0.65 1.39 3.27 463.52 468.17
786 12 2 57 0.65 3.03 5.16 466.84 475.03
787 12 2 58 0.65 0.04 1.67 462.30 464.00
788 12 2 59 0.65 0.12 9.62 462.38 472.12
789 12 2 60 0.65 1.90 3.29 460.68 465.88
790 12 2 61 0.65 2.84 3.43 460.92 467.19
791 12 2 63 0.65 5.58 4.37 463.86 473.82
792 12 2 64 0.66 3.10 3.80 453.34 460.24
793 12 2 65 0.65 3.95 4.17 463.14 471.26
794 12 2 66 0.65 1.09 3.78 462.51 467.38
795 12 2 67 0.65 0.11 3.02 457.01 460.14
796 12 2 68 0.65 1.39 8.31 465.06 474.77
797 12 2 69 0.65 1.53 6.21 463.01 470.76
798 12 2 70 0.65 3.29 8.45 463.24 474.98
799 12 2 72 0.65 5.50 3.49 465.63 474.62
800 12 2 73 0.65 1.42 2.65 463.55 467.63
801 12 2 74 0.65 3.84 8.10 460.02 471.96
802 12 2 75 0.65 1.29 5.14 461.82 468.25
803 12 2 76 0.65 3.05 4.45 468.08 475.58
804 12 2 77 0.65 0.49 8.53 466.56 475.58
805 12 2 78 0.65 0.05 6.27 460.08 466.40
806 12 2 79 0.65 4.09 3.83 461.46 469.39
807 12 2 81 0.65 1.08 8.49 462.42 471.99
808 12 2 82 0.65 1.93 8.22 455.25 465.40
809 12 2 83 0.65 1.25 5.39 455.83 462.47
810 12 2 85 0.65 2.00 5.54 467.24 474.78
811 12 2 86 0.65 4.15 9.18 459.30 472.63
812 12 2 87 0.65 3.47 7.89 464.55 475.91
813 12 2 89 0.65 2.92 5.19 465.57 473.68
814 12 2 93 0.65 1.32 3.70 460.13 465.16
815 12 2 94 0.65 0.08 8.03 459.46 467.57
816 12 2 95 0.65 0.00 4.70 463.50 468.20
817 12 2 96 0.65 0.18 8.58 462.94 471.70
818 12 2 97 0.65 0.00 7.97 465.54 473.51
819 12 2 99 0.65 1.63 8.24 455.87 465.74
820 12 2 100 0.65 2.05 4.97 464.23 471.25
821 12 2 101 0.65 0.41 6.37 456.66 463.44
822 12 2 103 0.65 1.12 3.25 466.81 471.18
823 12 2 106 0.65 0.85 4.28 464.04 469.18
824 12 2 107 0.65 2.42 7.02 460.46 469.90
825 12 2 108 0.65 5.11 7.93 463.40 476.43
826 12 2 109 0.65 1.31 12.25 458.75 472.32
827 12 2 110 0.65 0.25 5.46 464.25 469.96
828 12 2 111 0.65 0.00 8.04 459.17 467.21
829 12 2 113 0.65 1.14 6.53 460.55 468.22
830 12 2 114 0.65 1.64 5.56 459.70 466.90
831 12 2 115 0.65 1.72 4.41 464.06 470.20
832 12 2 117 0.65 5.57 7.14 463.27 475.98
833 12 2 119 0.65 3.42 2.93 461.26 467.61
834 12 2 121 0.65 1.44 7.76 462.50 471.70
835 12 2 122 0.65 0.53 8.95 464.97 474.45
836 12 2 123 0.65 1.88 6.24 458.94 467.06
837 12 2 125 0.65 0.48 9.88 464.50 474.85
838 12 2 126 0.65 4.67 10.80 465.29 480.76
839 12 2 127 0.65 0.82 4.23 461.48 466.53
840 12 2 129 0.65 0.00 8.11 466.99 475.09
841 12 2 130 0.65 0.39 7.50 458.39 466.28
842 12 2 131 0.65 2.33 6.94 462.28 471.54
843 12 2 132 0.65 1.96 8.00 465.13 475.10
844 12 2 133 0.65 7.25 8.46 461.32 477.03
845 12 2 134 0.65 6.65 5.73 456.96 469.34
846 12 2 135 0.65 0.95 5.42 467.48 473.85
847 12 2 136 0.65 1.64 8.13 464.63 474.40
848 12 2 137 0.65 1.60 5.26 466.36 473.22
849 12 2 141 0.65 0.56 2.36 463.46 466.38
850 12 2 142 0.65 0.36 6.64 460.33 467.34
851 12 2 143 0.65 0.02 5.02 460.00 465.04
852 12 2 144 0.65 0.25 3.57 463.55 467.37
853 12 2 145 0.65 0.72 5.16 462.56 468.45
854 12 2 146 0.65 3.54 3.42 462.06 469.03
855 12 2 148 0.65 1.43 6.47 455.97 463.87
856 12 2 150 0.65 2.16 5.41 457.11 464.68
857 12 2 152 0.65 0.21 8.56 454.76 463.52
858 12 2 153 0.65 0.01 5.46 463.64 469.11
859 12 2 154 0.65 0.76 4.59 460.94 466.29
860 12 2 155 0.65 3.56 7.39 463.67 474.62
861 12 2 156 0.65 0.57 5.09 457.11 462.77
862 12 2 159 0.65 1.19 4.45 455.58 461.23
863 12 2 160 0.65 0.86 5.17 463.09 469.12
864 12 2 161 0.65 0.67 3.89 463.82 468.37
865 12 2 162 0.65 4.67 3.59 466.72 474.98
866 12 2 163 0.65 0.99 6.64 455.20 462.82
867 12 2 164 0.66 6.72 5.40 449.79 461.91
868 12 2 166 0.65 0.00 8.95 464.39 473.34
869 12 2 168 0.65 0.48 7.01 466.22 473.71
870 12 2 169 0.65 0.13 6.91 460.45 467.49
871 12 2 171 0.65 0.37 4.71 464.17 469.26
872 12 2 172 0.65 0.24 8.50 461.72 470.46
873 12 2 173 0.65 1.34 6.31 458.19 465.84
874 12 2 175 0.65 0.01 4.90 458.17 463.08
875 12 2 176 0.65 2.79 5.71 463.12 471.63
876 12 2 178 0.65 2.82 7.59 455.47 465.88
877 12 2 179 0.65 1.88 5.86 460.48 468.21
878 12 2 180 0.65 1.52 6.42 460.58 468.52
879 12 2 181 0.65 0.95 4.58 459.18 464.71
880 12 2 184 0.65 3.19 1.34 456.67 461.21
881 12 2 185 0.65 0.91 4.05 460.54 465.50
882 12 2 187 0.65 1.90 4.76 467.10 473.76
883 12 2 188 0.65 5.92 3.88 465.11 474.91
884 12 2 189 0.65 0.19 6.62 457.46 464.27
885 12 2 190 0.65 2.75 4.34 458.00 465.09
886 12 2 191 0.65 0.13 6.89 466.63 473.65
887 12 2 192 0.65 0.29 2.94 464.19 467.41
888 12 2 193 0.65 0.00 3.77 467.95 471.72
889 12 2 196 0.65 1.48 5.14 461.81 468.44
890 12 2 199 0.65 0.33 6.93 466.69 473.95
891 12 2 200 0.65 0.37 6.92 461.80 469.09
892 12 2 201 0.65 0.46 3.31 466.82 470.59
893 12 2 202 0.65 0.01 7.75 462.19 469.96
894 12 2 203 0.65 0.95 8.50 461.60 471.04
895 12 2 206 0.65 1.15 3.41 455.26 459.82
896 12 2 208 0.66 0.30 9.82 452.81 462.92
897 12 2 209 0.65 0.86 3.57 461.55 465.97
898 12 2 210 0.65 1.73 8.73 459.51 469.97
899 12 2 214 0.66 3.09 5.33 453.23 461.65
900 12 2 215 0.65 0.68 6.26 464.64 471.58
901 12 2 216 0.65 0.00 5.42 462.54 467.96
902 12 2 217 0.65 1.46 7.05 464.22 472.72
903 12 2 220 0.65 0.40 4.52 464.22 469.14
904 12 2 223 0.65 0.69 5.09 461.44 467.22
905 12 2 224 0.65 0.00 6.00 465.16 471.16
906 12 2 225 0.65 3.35 6.02 462.99 472.37
907 12 2 226 0.65 1.64 3.72 462.66 468.02
908 12 2 227 0.65 1.13 4.39 463.50 469.02
909 12 2 228 0.65 0.51 8.33 462.37 471.21
910 12 2 229 0.65 0.03 8.62 463.18 471.83
911 12 2 231 0.65 0.25 4.91 461.70 466.85
912 12 2 232 0.65 0.33 9.27 460.93 470.52
913 12 2 234 0.66 0.07 2.33 454.51 456.91
914 12 2 235 0.66 0.03 4.57 452.66 457.25
915 12 2 237 0.65 2.29 6.02 462.51 470.81
916 12 2 238 0.65 0.24 3.74 464.48 468.45
917 12 2 239 0.65 0.90 4.87 466.43 472.20
918 12 2 240 0.65 0.53 5.11 459.49 465.13
919 12 2 241 0.65 0.02 6.85 457.09 463.97
920 12 2 242 0.65 2.61 3.60 457.59 463.80
921 12 2 243 0.65 0.06 6.78 462.87 469.71
922 12 2 244 0.65 1.90 6.12 466.33 474.35
923 12 2 245 0.65 1.14 1.82 463.65 466.61
924 12 2 246 0.65 3.45 4.79 456.30 464.54
925 12 2 247 0.65 0.09 4.74 456.69 461.52
926 12 2 248 0.66 6.97 5.70 453.60 466.27
927 12 2 251 0.65 0.22 5.70 464.23 470.15
928 12 2 252 0.65 0.62 9.67 467.20 477.50
929 12 2 253 0.65 2.39 5.58 461.56 469.53
930 12 2 254 0.65 0.98 4.67 464.84 470.49
931 12 2 255 0.65 0.01 4.07 463.80 467.88
932 12 2 256 0.65 6.30 4.08 464.87 475.25
933 12 2 257 0.65 2.60 6.33 466.01 474.94
934 12 2 258 0.65 0.23 6.92 465.32 472.47
935 12 2 260 0.65 0.69 6.51 456.98 464.18
936 12 2 261 0.65 0.20 6.82 460.17 467.20
937 12 2 262 0.65 2.63 4.47 465.30 472.40
938 12 2 263 0.65 0.16 2.87 458.44 461.46
939 12 2 264 0.65 0.95 5.88 454.68 461.51
940 12 2 265 0.65 2.38 7.37 461.70 471.45
941 12 2 266 0.65 0.45 5.46 455.00 460.91
942 12 2 267 0.65 0.34 8.27 464.40 473.02
943 12 2 268 0.65 2.41 7.14 456.88 466.43
944 12 2 269 0.65 4.17 8.21 459.44 471.82
945 12 2 271 0.65 0.37 1.89 457.71 459.97
946 12 2 272 0.66 0.73 7.30 453.54 461.58
947 12 2 274 0.65 0.29 7.03 458.92 466.24
948 12 2 276 0.65 0.72 4.44 462.36 467.52
949 12 2 277 0.65 0.68 6.31 462.34 469.33
950 12 2 278 0.66 5.72 6.62 451.09 463.43
951 12 2 280 0.65 1.11 4.53 465.67 471.30
952 12 5 5 0.65 1.81 4.85 464.59 471.25
953 12 5 8 0.65 1.03 9.35 462.03 472.42
954 12 5 9 0.65 2.16 6.33 460.86 469.35
955 12 5 16 0.65 0.91 12.75 459.50 473.16
956 12 7 9 0.65 1.81 6.86 462.43 471.10
957 12 8 4 0.65 0.40 7.59 467.18 475.17
958 12 8 13 0.65 1.24 7.50 467.43 476.16
959 12 11 12 0.65 5.20 5.05 462.02 472.27
960 12 11 18 0.65 3.85 5.30 466.72 475.87
961 12 13 3 0.65 0.68 7.34 466.40 474.42
962 12 13 10 0.65 0.05 4.78 467.78 472.61
963 12 13 13 0.65 0.59 5.92 467.46 473.97
964 12 13 14 0.65 3.23 5.15 464.67 473.06
965 12 13 19 0.65 1.03 4.80 466.93 472.76
966 12 14 12 0.65 1.77 12.01 468.03 481.81
967 12 14 18 0.65 9.97 8.12 465.71 483.81
968 12 14 22 0.65 1.60 10.92 468.69 481.20
969 12 14 23 0.65 0.33 3.20 467.31 470.84
970 12 14 29 0.65 1.58 4.36 467.58 473.52
971 12 14 30 0.65 5.15 8.61 462.90 476.66
972 12 14 31 0.65 1.06 7.16 462.63 470.84
973 12 14 33 0.65 0.00 8.96 468.17 477.14
974 12 14 41 0.65 0.81 5.89 466.66 473.36
975 12 15 4 0.65 0.63 2.86 467.84 471.32
976 12 15 15 0.65 0.77 6.72 465.84 473.33
977 13 0 2 0.65 2.00 7.21 465.23 474.44
978 13 0 3 0.65 0.31 6.07 460.25 466.62
979 13 0 6 0.65 2.74 8.14 466.48 477.36
980 13 0 7 0.65 1.46 4.03 463.95 469.43
981 13 0 8 0.65 1.66 7.44 459.29 468.39
982 13 0 10 0.65 0.77 5.72 460.40 466.89
983 13 0 16 0.65 0.95 5.30 456.80 463.05
984 13 0 20 0.65 1.12 6.45 457.17 464.74
985 13 0 21 0.65 2.97 4.52 464.63 472.12
986 13 0 25 0.65 0.32 5.09 465.90 471.31
987 13 0 26 0.65 1.14 6.48 467.03 474.64
988 13 0 27 0.65 0.27 4.58 467.76 472.60
989 13 0 28 0.65 1.68 6.00 454.98 462.66
990 13 0 34 0.65 1.82 7.26 465.76 474.85
